uid,iid,rating
1140,2552,4
1140,10296,4
1141,6304,4
1141,6291,3
1141,6746,5
1141,92,5
1142,4182,5
1142,7919,5
1142,92,4
1143,178,2
1143,9967,2
1143,12468,4
1143,7541,4
1143,15069,2
1143,4477,4
1143,6613,4
1143,14147,1
1143,11988,5
1143,14521,3
1143,9268,3
1143,8831,3
1143,2352,3
1143,8495,5
1143,2342,4
1143,12266,3
1143,6266,2
1143,7033,2
1143,7779,3
1143,6787,4
1143,8912,4
1143,12100,4
1143,2233,4
1143,13223,5
1143,14538,3
1143,11901,4
1143,2342,4
1143,13527,2
1145,6161,5
1145,6131,1
1145,6132,4
1145,9158,4
1145,15377,1
1145,12103,5
1145,4625,1
1145,13622,3
1145,12000,5
1145,14311,5
1145,1280,5
1145,6125,4
1145,12340,5
1147,14503,5
1147,93,5
1148,6068,3
1148,4157,5
1148,6119,5
1148,93,3
1150,93,5
1153,12383,3
1153,12454,4
1153,12433,5
1153,2306,4
1153,5099,5
1153,93,2
1154,14477,5
1154,93,1
1155,93,2
1156,11091,3
1156,6599,4
1156,12276,4
1156,93,3
1157,14325,4
1157,94,3
1160,94,4
1163,12476,5
1163,5145,4
1163,12487,1
1163,14533,2
1163,12218,3
1163,2350,3
1163,6307,2
1163,95,1
1166,6299,5
1168,10211,5
1168,97,5
1171,14500,2
1171,12314,5
1171,14559,4
1171,97,5
1175,7794,5
1175,14482,4
1175,14501,5
1175,14436,4
1175,2334,4
1175,7815,4
1175,98,3
1178,6304,5
1178,12425,5
1178,98,5
1180,98,5
1182,98,5
1184,98,5
1186,98,4
1187,12442,4
1187,98,5
1190,98,5
1192,98,4
1193,14505,5
1193,98,4
1194,98,5
1195,8963,4
1195,98,2
1197,12241,5
1197,98,5
1201,6328,5
1201,6106,5
1201,7404,5
1201,98,1
1203,4625,4
1203,4870,2
1203,7134,4
1203,16010,2
1203,7344,2
1203,2821,4
1203,14258,5
1203,7191,3
1203,14511,2
1203,414,3
1203,4133,4
1203,9019,5
1204,98,5
1208,98,4
1214,98,4
1215,13581,5
1215,15409,3
1215,15259,2
1215,6693,3
1215,9158,3
1215,98,5
1217,13528,5
1217,98,1
1218,10507,4
1218,98,4
1219,12242,4
1219,98,4
1222,100,5
1223,15078,3
1223,100,3
1225,8453,4
1225,101,4
1226,7900,5
1226,12515,4
1226,12331,1
1226,6261,4
1226,14428,4
1226,12462,4
1226,14501,4
1226,2323,4
1226,6309,4
1226,14326,5
1227,12468,4
1227,101,5
1232,101,4
1233,101,5
1234,6156,4
1234,12975,4
1234,14488,3
1234,2338,4
1234,6247,5
1234,101,4
1237,6296,5
1237,2353,5
1237,7867,4
1237,101,5
1238,101,5
1240,6307,4
1240,4202,2
1240,7740,4
1240,101,3
1242,12417,4
1242,13004,4
1242,12440,3
1242,2342,3
1242,7793,2
1242,101,4
1243,101,3
1244,14515,4
1244,101,3
1245,12462,4
1245,101,5
1246,101,3
1248,7816,3
1248,4163,3
1248,12276,4
1248,101,4
1249,10702,5
1249,7027,3
1249,15748,3
1249,4535,4
1249,6309,5
1249,14470,1
1249,12239,3
1249,15525,1
1249,9783,5
1249,8665,4
1249,3027,4
1249,7920,2
1249,2571,5
1249,12442,3
1249,6267,3
1249,6619,3
1249,7893,4
1249,6314,5
1249,8897,4
1249,12383,4
1249,315,4
1249,14211,2
1249,15633,4
1249,11749,3
1249,2349,3
1249,14503,4
1251,101,2
1252,101,4
1253,101,4
1256,101,5
1257,14902,4
1257,223,2
1257,7951,5
1257,15078,2
1257,13306,2
1257,13486,3
1257,3764,3
1257,13322,4
1257,2489,3
1257,2554,2
1257,6328,4
1257,6792,5
1257,13224,3
1257,6691,4
1257,13491,4
1257,196,3
1257,2355,1
1258,101,4
1260,6375,3
1260,6332,1
1260,7951,5
1260,7720,4
1260,6858,5
1260,6861,5
1260,13950,1
1260,6250,1
1260,13664,4
1260,13920,3
1260,2342,1
1260,14324,4
1260,7084,4
1260,9136,5
1260,12232,5
1260,12236,3
1260,13164,5
1260,1190,3
1260,6958,5
1260,2675,4
1260,2344,3
1260,6323,5
1260,6663,3
1260,13718,4
1260,6777,2
1260,8931,4
1260,6072,4
1260,14511,1
1260,12222,3
1260,12421,2
1260,14067,4
1260,6594,1
1260,7155,4
1260,14428,4
1260,13677,1
1260,7849,5
1260,6298,4
1260,9994,3
1260,13552,3
1260,2213,5
1260,12321,4
1260,12716,4
1260,6217,4
1260,12467,3
1260,13630,4
1260,6654,4
1260,9012,1
1260,8831,2
1260,6988,5
1260,13743,3
1260,7932,5
1260,6420,5
1260,9241,2
1260,7060,4
1261,14507,5
1261,101,5
1263,6296,5
1263,4196,5
1263,7889,5
1263,101,4
1268,12405,4
1268,101,4
1271,14533,3
1271,101,5
1272,4180,5
1272,6617,5
1272,101,5
1273,13042,4
1273,101,4
1279,101,4
1281,101,4
1283,12440,4
1283,101,5
1284,101,5
1285,14428,5
1285,101,5
1286,101,5
1288,101,5
1289,101,4
1290,10179,5
1290,101,4
1294,102,4
1297,6331,5
1297,4214,5
1297,7920,2
1297,102,2
1298,4207,5
1298,11959,4
1298,102,4
1300,6315,3
1300,12279,5
1300,102,4
1301,102,4
1302,102,2
1306,103,4
1309,103,5
1311,103,5
1314,103,5
1322,103,5
1323,103,5
1326,103,5
1328,7932,5
1328,104,3
1330,278,4
1330,13190,5
1330,104,2
1333,7822,2
1333,12575,3
1333,12064,3
1333,8156,5
1333,8233,4
1333,15500,2
1333,7589,4
1333,14766,4
1333,15520,2
1333,2354,3
1333,15591,2
1333,8872,5
1333,14350,4
1333,2243,3
1333,8417,5
1333,2571,4
1333,2363,3
1333,7753,5
1333,7958,5
1333,15113,2
1333,8080,4
1333,14312,5
1333,6227,5
1333,15929,2
1333,15541,2
1333,7911,5
1333,9158,3
1333,12183,1
1333,7660,5
1333,14475,3
1333,2266,5
1333,15410,4
1333,7491,5
1333,7932,5
1333,14323,4
1333,13266,3
1333,8442,5
1333,12504,1
1333,7877,5
1333,14392,4
1333,8720,5
1334,106,5
1336,106,5
1338,106,4
1340,369,5
1343,15301,3
1343,2667,4
1343,362,3
1343,11611,4
1343,12234,5
1343,13409,1
1343,14372,5
1343,8976,3
1343,15036,4
1343,8854,1
1343,2680,4
1343,15135,4
1343,2322,3
1343,9280,3
1343,4663,3
1343,2672,4
1343,8846,3
1343,9067,4
1343,15233,3
1343,9112,4
1343,15074,4
1343,6599,3
1343,15410,2
1343,9001,4
1343,12665,4
1343,13486,5
1343,7891,5
1343,15305,5
1343,2523,1
1343,6988,4
1343,9025,1
1343,15096,4
1343,14508,5
1343,9384,3
1343,13551,3
1343,8974,5
1343,15259,3
1343,11288,5
1345,4653,5
1345,4140,5
1345,7832,5
1345,211,5
1349,7740,4
1349,6068,1
1349,7934,5
1349,787,5
1351,11324,5
1351,4141,3
1353,13666,3
1353,13521,2
1353,9142,4
1353,312,3
1353,8980,4
1353,9260,4
1353,5667,4
1353,337,3
1353,2733,5
1353,4645,3
1353,15192,4
1353,9052,3
1353,13498,3
1353,15335,2
1353,8965,2
1353,7024,4
1353,369,3
1353,6940,4
1353,348,2
1353,9079,5
1353,4588,4
1353,4706,4
1353,6921,4
1353,4651,4
1353,7027,2
1353,9067,2
1353,314,3
1353,15304,3
1353,12664,3
1353,15614,4
1353,13739,4
1353,9017,2
1353,13470,1
1359,4169,5
1359,4625,3
1359,7626,5
1359,14355,3
1359,8417,4
1359,3152,4
1359,13175,5
1359,7928,5
1359,13580,2
1359,1182,4
1359,3154,4
1359,9264,4
1361,8695,5
1361,3998,5
1362,138,5
1363,7545,5
1363,12345,4
1363,257,4
1364,138,5
1365,6016,5
1367,3748,4
1368,7920,5
1368,7409,5
1368,8530,4
1368,2280,4
1369,4870,5
1371,6159,5
1374,4503,5
1374,10251,5
1374,15263,5
1374,11011,5
1374,2667,3
1374,13251,1
1374,10993,5
1374,14904,3
1374,2350,5
1374,3748,5
1374,12076,4
1376,146,5
1377,7822,5
1377,4167,5
1377,12007,5
1377,12281,5
1377,10438,5
1377,3231,5
1377,4180,5
1377,146,4
1378,14507,5
1378,146,5
1379,12281,4
1379,146,5
1380,146,4
1383,147,5
1384,12959,5
1384,147,1
1386,10211,5
1386,1251,5
1390,6565,5
1390,12309,5
1390,6265,5
1391,12691,3
1391,6787,3
1391,13098,4
1391,13199,5
1391,12600,1
1391,6600,4
1391,6888,2
1391,6272,4
1393,2826,3
1393,12003,5
1393,14521,3
1393,12363,2
1393,6293,5
1393,12369,3
1393,6261,4
1393,6272,4
1393,7831,5
1393,8643,5
1393,12357,3
1393,7919,4
1393,13175,5
1393,4202,2
1393,2343,3
1393,4354,4
1394,6864,5
1396,4292,4
1397,167,4
1399,14880,5
1399,167,5
1400,167,5
1401,10296,5
1401,6600,5
1401,11103,4
1401,2496,4
1402,15585,3
1402,12282,5
1405,6077,3
1406,11255,4
1406,362,2
1409,173,3
1412,314,3
1415,178,2
1416,178,4
1422,8662,5
1422,549,4
1423,8974,5
1423,2366,5
1425,778,5
1427,192,5
1429,193,3
1431,15016,4
1431,193,4
1432,4706,4
1432,14465,3
1432,398,5
1432,4466,5
1432,193,4
1434,6406,5
1434,6008,4
1434,7802,2
1434,193,4
1436,193,3
1437,6650,3
1437,13239,3
1437,14363,4
1437,12789,4
1437,6078,4
1437,6746,5
1437,193,4
1438,9280,5
1438,13770,4
1438,1407,5
1438,2826,3
1438,196,4
1439,196,5
1444,10404,4
1444,12936,5
1444,196,2
1446,196,1
1451,13642,5
1451,2875,4
1451,2789,4
1451,2821,4
1451,7028,3
1451,9041,4
1451,11221,3
1451,8302,4
1451,13589,5
1451,1279,5
1451,13718,4
1451,7809,5
1451,15500,2
1451,12340,5
1451,426,3
1451,1280,5
1452,2733,5
1452,2778,3
1452,7070,2
1452,15765,3
1452,8907,5
1452,2670,4
1452,13743,4
1452,8664,5
1452,13934,1
1452,369,3
1452,2675,4
1452,9208,4
1453,196,2
1455,196,5
1456,13642,5
1456,196,4
1457,197,4
1458,197,4
1459,13027,4
1459,13201,3
1459,2333,3
1459,6577,3
1459,687,3
1460,1243,5
1469,202,5
1476,13056,5
1476,202,5
1485,14311,5
1485,203,4
1486,7178,4
1486,14245,4
1486,14270,2
1486,1429,4
1486,7438,5
1486,203,5
1487,14323,4
1487,1310,5
1489,4196,5
1492,3242,5
1493,13151,4
1493,2281,3
1497,211,5
1498,12152,4
1498,211,5
1502,211,4
1504,6315,4
1504,10227,5
1504,211,5
1505,211,2
1507,11048,5
1507,10230,5
1507,11169,5
1507,211,5
1508,211,5
1510,10120,3
1510,212,5
1512,212,5
1516,212,5
1517,11174,5
1517,11496,5
1517,4541,3
1517,10206,5
1517,212,4
1522,3200,5
1522,9602,3
1522,212,3
1523,212,5
1527,212,5
1528,2022,5
1532,215,5
1533,215,4
1534,11912,5
1534,4152,5
1534,15096,3
1534,13266,5
1534,12682,5
1534,13507,2
1534,2219,4
1534,4167,5
1534,13355,4
1538,13303,4
1538,215,4
1541,13364,4
1541,215,4
1544,215,2
1545,6955,5
1545,13649,5
1545,4524,5
1545,6617,5
1545,13303,4
1545,13590,4
1545,12326,5
1545,11029,5
1545,4172,5
1545,9114,4
1545,4167,5
1545,6240,5
1545,6697,5
1545,8408,3
1545,6649,5
1545,11659,5
1545,13097,5
1545,2252,5
1545,13620,3
1545,12479,3
1545,4112,5
1546,215,5
1548,13723,4
1548,4715,5
1548,14501,5
1548,215,4
1549,13232,5
1549,314,3
1550,15072,2
1550,6759,5
1550,6125,4
1550,6792,5
1550,223,4
1552,223,1
1554,224,5
1561,13164,5
1561,224,5
1563,224,5
1564,224,4
1565,4196,5
1565,7402,5
1565,224,5
1570,517,4
1572,846,5
1574,2661,3
1575,14223,5
1575,5049,4
1575,4900,5
1575,4996,5
1575,10993,5
1575,16050,5
1575,11385,5
1575,4674,5
1575,14376,5
1575,11280,5
1575,15075,5
1575,3936,5
1575,4691,5
1575,11993,5
1576,11236,4
1580,238,2
1581,238,3
1584,14428,4
1584,240,5
1587,4186,5
1588,14521,1
1588,257,4
1589,4428,5
1593,659,4
1598,4793,5
1598,12057,5
1598,14004,5
1598,2697,3
1598,8711,4
1598,314,1
1604,257,5
1605,5127,4
1605,14501,5
1605,257,5
1606,257,4
1607,7389,4
1607,12371,2
1607,7100,4
1607,8806,4
1607,8622,5
1607,7712,5
1607,7729,4
1607,15024,2
1607,6573,4
1607,13560,3
1607,14555,3
1607,2528,3
1607,15278,4
1607,7949,4
1607,9133,5
1607,10185,4
1607,13231,3
1607,10217,5
1607,12331,4
1607,1880,4
1607,7837,4
1607,2733,4
1607,2535,4
1607,6958,3
1607,7537,4
1607,14354,4
1607,7661,5
1607,9059,3
1607,13360,2
1607,5120,3
1607,15625,3
1607,10156,5
1607,11320,5
1607,15096,4
1607,7447,5
1607,8035,5
1607,15381,4
1607,13224,2
1607,8652,4
1607,6692,4
1607,9267,5
1607,12789,5
1607,2272,4
1607,13538,3
1607,10418,5
1607,11896,3
1607,6297,3
1607,11379,4
1607,13073,4
1607,7501,3
1607,9077,4
1607,8921,4
1607,7839,5
1607,13485,4
1607,8748,4
1607,7391,5
1607,9158,3
1607,7931,4
1613,269,2
1615,271,2
1618,4503,4
1618,9131,4
1618,13192,4
1618,4198,4
1618,4595,5
1618,271,4
1619,271,2
1620,271,3
1621,9114,4
1621,271,2
1622,6929,5
1622,13493,5
1622,13507,1
1622,4202,4
1622,6939,5
1622,271,5
1623,271,4
1624,271,4
1625,14561,5
1625,271,3
1626,271,2
1626,7723,5
1626,12479,5
1626,4466,5
1626,14363,5
1626,12442,4
1626,14465,3
1626,2626,4
1626,4510,4
1626,13480,5
1627,5520,4
1627,12342,5
1627,7134,4
1627,4283,3
1627,13683,3
1627,9264,1
1627,13786,3
1627,390,4
1627,4413,1
1627,13646,3
1628,271,3
1630,272,5
1631,272,3
1632,13390,5
1632,272,4
1634,4207,5
1634,10483,5
1634,272,1
1635,272,3
1636,272,3
1637,272,4
1638,5034,5
1638,12206,5
1638,2246,3
1640,10165,2
1641,11963,5
1641,9260,3
1641,12139,4
1641,6017,5
1643,278,5
1644,4586,5
1644,4362,5
1644,4467,5
1644,12098,5
1644,15614,5
1644,13419,5
1644,12242,5
1644,4212,5
1644,15200,5
1644,12211,5
1644,15304,5
1644,14904,5
1644,2626,4
1644,4338,5
1644,12281,5
1645,278,4
1646,278,2
1648,7651,5
1648,13427,3
1648,9069,4
1648,4426,5
1648,13341,4
1648,8591,5
1648,13360,3
1648,4157,5
1648,4435,4
1648,12385,3
1649,7577,5
1649,13493,5
1649,13528,5
1649,4192,5
1649,8182,5
1649,279,4
1650,12587,5
1650,2375,4
1651,13925,5
1651,4180,5
1651,15036,4
1651,15305,4
1651,13545,4
1651,2352,5
1651,6325,5
1651,282,3
1652,15237,3
1652,682,5
1653,13385,1
1653,3397,5
1654,7332,5
1654,7561,5
1654,7345,5
1654,764,5
1654,6607,5
1654,488,4
1655,6613,4
1655,13120,3
1655,13412,2
1655,4625,5
1655,6700,2
1655,2352,1
1656,8537,5
1656,12340,4
1656,2236,4
1657,7028,4
1657,15748,3
1657,15653,3
1657,15811,4
1657,15450,2
1657,4661,5
1657,7070,2
1657,15836,3
1664,14398,5
1664,6266,3
1665,15233,3
1665,309,2
1666,309,4
1667,309,2
1670,309,2
1673,11128,5
1673,4517,3
1673,12252,5
1673,309,3
1674,340,4
1674,9646,4
1674,12093,5
1674,6937,5
1674,13922,5
1674,4209,5
1674,6107,5
1674,13528,4
1674,10188,5
1674,13703,5
1674,9280,3
1674,9131,5
1674,2672,4
1674,8906,5
1674,2505,4
1674,11240,4
1674,4683,5
1674,6659,4
1674,8802,3
1674,6240,4
1674,9133,4
1674,10418,5
1674,750,5
1674,12326,4
1674,13758,5
1674,9783,5
1674,2490,4
1674,13249,4
1675,4653,5
1675,8711,5
1675,9127,4
1675,643,2
1675,4812,2
1675,309,3
1677,14488,4
1677,309,2
1680,12975,3
1680,309,5
1683,2733,5
1683,10779,5
1683,309,5
1684,6331,4
1684,2357,4
1684,7954,4
1684,309,3
1685,13545,4
1685,309,4
1686,6322,5
1686,15296,3
1686,15308,4
1686,15263,2
1686,4625,4
1686,6539,5
1686,309,4
1689,4646,4
1689,2670,2
1689,6891,3
1689,309,3
1692,13507,4
1692,309,5
1696,309,5
1697,309,3
1698,309,5
1703,309,5
1705,8716,5
1705,4130,5
1705,13193,5
1705,12257,5
1705,15410,5
1705,7893,5
1705,2292,4
1705,4186,5
1705,13563,5
1708,8851,5
1708,8637,5
1708,8711,5
1708,10416,5
1708,15565,4
1708,11106,5
1708,7438,5
1708,13786,5
1708,11029,4
1708,14167,5
1708,2366,5
1708,7459,5
1708,11256,5
1710,13020,5
1710,309,5
1711,13347,4
1711,6663,4
1711,9179,4
1711,8974,4
1711,7101,3
1711,7374,4
1711,15135,5
1711,6212,3
1711,14764,3
1711,15045,3
1711,2535,4
1711,15381,2
1711,7893,4
1711,11649,5
1711,12442,4
1711,12462,5
1711,13316,3
1711,2299,3
1711,7680,3
1711,2697,2
1711,2546,2
1711,6444,2
1711,6937,3
1711,15198,4
1711,7023,2
1711,9542,4
1711,14396,5
1711,4310,2
1711,15621,3
1711,12336,3
1711,13020,5
1711,15237,4
1711,6861,4
1711,8305,4
1711,15520,4
1711,13752,4
1711,9071,3
1711,6233,4
1711,12019,5
1711,13538,3
1711,2329,4
1711,14541,4
1711,12504,5
1711,13201,3
1711,6112,5
1711,13098,4
1711,13620,3
1711,6929,2
1711,9602,3
1711,9267,4
1711,7695,5
1711,14435,4
1711,9101,3
1711,6829,5
1711,11986,4
1711,7769,4
1715,3748,5
1715,4214,5
1715,9211,5
1715,15605,5
1715,12103,5
1715,2865,5
1715,13622,4
1715,9355,3
1715,13786,5
1715,2288,5
1715,2867,5
1715,12379,5
1716,309,4
1717,6939,3
1717,9338,4
1717,13920,3
1717,9779,5
1717,3027,4
1717,13894,3
1717,9536,5
1717,13899,3
1717,2266,5
1717,4858,4
1717,13400,4
1718,309,3
1720,312,5
1721,15195,1
1721,313,5
1728,13481,4
1728,314,2
1731,314,1
1732,12793,5
1732,2254,5
1732,6819,5
1732,14350,5
1732,8401,4
1732,12055,5
1732,4119,4
1732,8733,5
1732,2560,5
1732,4116,3
1732,6172,4
1732,6375,1
1732,7864,5
1732,6289,3
1732,12088,5
1732,2242,5
1732,2311,4
1735,11976,5
1735,314,2
1737,13584,4
1737,314,4
1738,7493,4
1738,9229,4
1738,314,4
1739,15409,3
1739,314,2
1740,6937,5
1740,4632,5
1740,6958,4
1740,314,5
1742,314,2
1745,315,4
1748,315,3
1750,15128,3
1750,6939,4
1750,6613,4
1750,13360,3
1750,315,4
1751,6897,4
1753,6861,5
1753,11324,5
1753,8912,2
1753,2552,3
1753,14902,2
1753,9001,4
1753,14904,4
1753,2355,4
1753,2672,4
1753,12331,3
1754,320,3
1755,320,2
1757,2252,5
1760,4644,5
1761,6144,4
1761,12975,2
1761,13231,5
1761,12426,2
1761,4584,4
1761,6149,5
1761,750,4
1765,11378,4
1765,333,2
1768,8911,4
1768,13493,4
1768,14270,2
1768,2352,3
1768,9052,1
1768,333,4
1769,2826,5
1769,15520,5
1769,15591,2
1769,2229,5
1769,2999,5
1769,333,2
1770,334,3
1771,4735,4
1771,430,2
1771,6858,5
1771,334,3
1774,12490,4
1774,337,4
1775,7005,4
1775,337,3
1780,337,4
1781,500,5
1781,9264,5
1781,13698,5
1781,12093,5
1781,2804,4
1781,12101,5
1781,2213,5
1781,2312,5
1781,7590,5
1781,8997,5
1781,12021,5
1781,8537,5
1781,13419,5
1781,1280,2
1781,447,4
1781,2100,3
1782,6616,5
1782,2344,5
1782,7052,4
1782,337,5
1783,337,5
1784,11649,5
1784,337,3
1785,12326,4
1785,9208,4
1785,13303,4
1785,337,4
1786,8711,4
1786,15918,4
1786,4186,5
1786,7145,4
1786,15627,4
1786,14274,4
1786,15860,2
1786,13922,3
1786,13513,3
1786,2991,3
1786,9702,4
1786,2697,2
1786,15278,3
1786,6266,1
1786,7228,2
1786,9348,2
1786,7164,4
1786,13528,4
1786,14526,2
1786,521,2
1786,15866,4
1786,14262,4
1786,2571,4
1787,11011,5
1787,337,5
1789,6940,4
1789,4653,4
1789,12342,5
1789,340,5
1790,2733,5
1790,9164,5
1790,340,1
1795,6858,5
1795,4595,4
1795,9290,5
1795,447,4
1798,6729,4
1798,13590,1
1798,348,3
1799,4649,5
1799,12816,5
1799,13042,5
1799,1251,4
1799,4715,4
1799,348,3
1801,7224,4
1801,2990,3
1801,14262,4
1801,15811,3
1801,9460,5
1801,559,4
1801,3987,4
1801,348,3
1804,9069,4
1804,349,4
1805,6891,4
1805,10350,5
1805,349,5
1806,349,2
1808,349,4
1811,349,5
1817,15305,3
1817,5083,5
1818,6829,4
1819,6937,3
1819,6861,5
1819,6911,4
1819,9290,4
1819,14004,4
1819,12129,5
1819,6701,5
1819,13922,4
1819,9405,4
1819,13931,3
1819,4226,5
1819,6759,4
1819,13341,5
1821,13246,5
1821,361,5
1822,6739,4
1822,13927,2
1822,361,5
1823,5080,4
1823,4735,4
1823,5051,3
1823,7718,2
1823,13718,3
1823,12676,2
1823,7913,4
1823,4653,5
1823,13528,1
1823,7839,4
1823,13664,4
1823,2716,3
1823,4710,3
1823,9256,4
1824,11705,3
1824,5061,5
1824,5049,4
1824,5051,3
1824,6958,4
1824,15825,2
1824,8966,4
1824,3999,5
1824,13528,4
1824,7867,3
1824,14167,5
1824,2788,5
1824,4625,4
1824,9199,4
1825,362,4
1825,7344,4
1825,14207,5
1825,4827,5
1825,15691,2
1825,13649,5
1825,15825,1
1825,479,5
1825,4996,5
1825,15436,5
1826,13664,5
1826,6937,4
1826,13703,5
1826,369,4
1827,11691,5
1827,4446,4
1827,13517,5
1827,13620,4
1827,13223,4
1827,4182,4
1827,4488,4
1827,4118,4
1829,15614,1
1829,431,5
1830,8997,5
1830,15025,3
1830,15128,3
1830,13723,3
1830,6858,5
1830,9041,4
1830,1870,4
1831,9264,5
1831,3764,3
1831,9342,3
1831,447,5
1833,15605,4
1833,2792,4
1833,447,5
1833,4794,4
1833,390,4
1835,390,4
1838,390,4
1839,6861,5
1839,11020,5
1839,2311,5
1839,6750,5
1839,390,4
1841,1686,4
1841,12852,5
1841,390,4
1842,390,3
1843,8664,5
1843,493,5
1845,398,5
1846,4435,4
1846,10576,4
1846,398,4
1848,431,4
1848,9295,3
1848,15553,5
1848,13586,5
1848,13655,5
1848,2792,3
1848,13592,4
1848,2489,5
1848,2778,3
1848,6141,4
1848,8744,5
1848,12676,4
1848,7038,5
1848,13656,5
1848,426,3
1848,15605,4
1848,15567,3
1848,2314,3
1849,4142,5
1849,533,3
1849,4868,5
1849,398,5
1852,403,5
1860,403,2
1861,403,4
1862,403,5
1863,6940,2
1863,9384,5
1863,2306,3
1863,2916,3
1863,403,1
1866,6939,2
1866,12468,3
1866,12975,5
1866,2874,4
1866,7143,4
1866,405,5
1867,14446,4
1867,405,4
1868,14901,5
1868,405,4
1869,8806,5
1869,7024,4
1869,9272,5
1869,405,5
1872,13563,3
1872,14961,3
1872,4338,5
1872,11923,5
1872,408,5
1873,408,5
1874,4524,3
1874,9380,4
1874,408,5
1875,6937,2
1875,4296,5
1875,7052,4
1875,408,2
1876,13746,4
1876,408,5
1878,408,5
1883,13746,2
1883,410,2
1884,6885,4
1884,410,4
1886,7907,5
1886,13569,2
1886,6098,4
1887,1280,5
1890,2266,5
1890,8665,3
1890,425,4
1892,426,2
1896,430,2
1899,15549,3
1899,431,5
1900,13390,5
1900,431,3
1902,9241,5
1902,9460,5
1902,3163,2
1902,4794,4
1902,431,4
1904,10202,5
1904,8654,5
1904,11029,4
1904,431,5
1905,13703,5
1905,4149,3
1905,8985,3
1905,13649,4
1905,12129,5
1905,12454,4
1905,4588,5
1905,12297,5
1905,4226,5
1905,7459,5
1905,8233,5
1905,11987,5
1905,7779,2
1905,12504,4
1905,3839,4
1905,13746,4
1905,13498,5
1905,4209,5
1906,13476,5
1906,4320,5
1906,4163,5
1906,4226,5
1906,8233,5
1906,13667,5
1906,13004,4
1906,9112,5
1906,3849,5
1906,13494,5
1906,8920,5
1906,13608,3
1906,13419,5
1906,2733,5
1906,4109,5
1906,9268,5
1911,1945,5
1911,13189,1
1911,6988,1
1911,4431,4
1911,13698,5
1911,12460,4
1911,12462,5
1911,13649,5
1911,12975,5
1911,447,5
1911,12326,5
1911,13041,5
1911,8980,5
1911,2056,5
1911,4413,5
1911,6647,3
1911,13889,5
1911,12385,5
1911,13400,5
1911,14223,5
1911,12149,5
1911,13569,5
1911,11649,5
1911,3188,5
1911,9810,5
1911,2991,4
1911,9646,5
1911,12426,5
1911,13999,5
1911,13749,5
1911,13199,5
1911,13620,4
1911,12350,5
1911,13308,5
1915,7224,2
1915,15929,4
1915,3089,3
1915,5097,4
1915,14276,4
1915,9859,4
1915,9586,4
1915,668,4
1915,9396,2
1915,626,4
1915,4611,4
1915,7068,1
1915,8905,3
1915,6283,2
1915,9602,2
1915,13961,2
1915,484,3
1915,15860,3
1915,13564,1
1915,573,4
1917,431,4
1918,13564,1
1918,431,4
1920,432,3
1921,4168,5
1922,2874,4
1925,12281,5
1925,2217,5
1926,447,3
1927,7047,5
1927,11671,5
1927,447,5
1928,7949,5
1928,16010,3
1928,13410,1
1928,2961,4
1928,15614,1
1928,9994,1
1928,15633,1
1928,541,3
1928,3880,3
1928,13920,2
1929,15811,2
1929,447,4
1931,447,5
1935,447,4
1944,447,4
1945,447,4
1946,2821,5
1946,553,5
1946,7068,4
1946,447,5
1949,1319,5
1949,8681,5
1949,447,3
1954,447,5
1956,447,5
1962,447,3
1964,447,5
1966,2874,4
1966,6647,3
1966,447,5
1970,447,3
1972,4922,4
1972,9793,5
1972,447,5
1973,9772,3
1973,4174,4
1973,13624,3
1973,11149,5
1973,11037,5
1973,13746,3
1973,662,3
1973,4442,4
1973,12462,4
1974,2354,5
1974,9430,4
1974,14435,3
1974,12268,5
1974,13620,4
1974,4157,5
1974,13020,5
1974,3102,4
1974,4109,5
1974,4998,4
1974,9241,4
1974,11671,5
1974,9069,5
1974,13622,4
1974,2230,5
1974,15709,4
1974,14262,4
1974,2961,4
1975,7127,5
1975,14007,4
1975,533,4
1979,14526,4
1979,468,3
1980,468,5
1982,468,4
1983,7167,2
1983,468,5
1988,7127,3
1988,3019,4
1988,9077,5
1988,479,4
1989,7602,4
1989,12166,4
1989,4502,5
1991,8302,5
1993,13280,5
1993,7128,5
1993,13723,4
1993,2448,5
1995,13513,5
1995,3267,5
1999,12918,5
1999,4136,5
2000,6239,3
2000,12005,5
2000,12291,4
2000,4108,1
2000,6701,5
2000,493,5
2001,493,4
2003,495,5
2004,15058,4
2004,495,5
2010,662,5
2011,497,4
2014,500,5
2017,4293,5
2017,501,4
2018,7345,4
2018,13588,5
2018,502,5
2019,502,5
2021,502,5
2023,12218,4
2023,7585,5
2023,15446,3
2023,13041,5
2023,12331,5
2023,13889,5
2023,6777,4
2023,7695,5
2023,13743,5
2024,15500,5
2024,2826,5
2025,12080,5
2025,4939,5
2025,13335,5
2025,4611,4
2030,517,5
2032,4812,2
2033,10084,5
2033,7200,4
2033,1429,4
2033,7293,3
2033,643,5
2034,4922,5
2034,14167,4
2034,14179,2
2034,14166,4
2034,559,4
2034,5036,4
2034,533,5
2035,9301,5
2035,13703,5
2035,2733,5
2035,9234,4
2035,521,4
2037,559,4
2038,7176,2
2038,14167,5
2038,15237,5
2038,2990,4
2038,7178,3
2038,550,4
2043,4761,4
2043,3880,2
2043,4868,5
2043,533,5
2051,541,3
2056,8536,5
2056,549,3
2058,8711,5
2058,14258,5
2058,15301,2
2058,4858,5
2058,9019,5
2058,550,5
2062,552,4
2063,6332,5
